date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax
2022-09-01,242.0,236.5,46.95,2626,634047.7,634094.65,535.2,0
2022-09-02,245.0,237.35,46.95,2626,631027.8,631074.75,535.2,0
2022-09-05,243.0,239.85,46.95,2626,637592.8,637639.75,535.2,0
2022-09-06,244.45,238.5,46.95,2626,627614.0,627660.95,535.2,0
2022-09-07,239.3,235.25,46.95,2626,619867.3,619914.25,535.2,0
2022-09-08,240.3,236.0,46.95,2626,623806.3,623853.25,535.2,0
2022-09-09,240.0,237.05,46.95,2626,624331.5,624378.45,535.2,0
2022-09-12,242.4,237.15,46.95,2626,631815.6,631862.55,535.2,0
2022-09-13,241.6,237.4,46.95,2626,624331.5,624378.45,535.2,0
2022-09-14,238.0,235.35,46.95,2626,624200.2,624247.15,535.2,0
2022-09-15,240.0,236.6,46.95,2626,625513.2,625560.15,535.2,0
2022-09-16,238.4,235.6,46.95,2626,620786.4,620833.35,535.2,0
2022-09-19,236.6,234.7,46.95,2626,619342.1,619389.05,535.2,0
2022-09-20,236.1,220.25,46.95,2626,595314.2,595361.15,535.2,0
2022-09-21,221.0,201.0,46.95,2626,568529.0,568575.95,535.2,0
2022-09-22,222.25,212.35,46.95,2626,564327.4,564374.35,535.2,0
2022-09-23,216.0,197.5,46.95,2626,526906.9,526953.85,535.2,0
2022-09-26,199.1,184.0,46.95,2626,489223.8,489270.75,535.2,0
2022-09-27,198.5,179.35,46.95,2626,492243.7,492290.65,535.2,0
2022-09-28,189.85,181.3,46.95,2626,488436.0,488482.95,535.2,0
2022-09-29,188.7,179.35,46.95,2626,480558.0,480604.95,535.2,0
2022-09-30,194.0,176.2,46.95,2626,503272.9,503319.85,535.2,0
2022-10-03,198.0,190.0,46.95,2626,517453.3,517500.25,535.2,0
2022-10-04,206.55,194.2,46.95,2626,532290.2,532337.15,535.2,0
2022-10-05,209.2,200.75,46.95,2626,542400.3,542447.25,535.2,0
2022-10-06,210.55,206.05,46.95,2626,546864.5,546911.45,535.2,0
2022-10-07,207.85,196.2,46.95,2626,515221.2,515268.15,535.2,0
2022-10-10,201.65,190.25,46.95,2626,525462.6,525509.55,535.2,0
2022-10-11,212.4,200.0,46.95,2626,551722.6,551769.55,535.2,0
2022-10-12,210.65,202.1,46.95,2626,536097.9,536144.85,535.2,0
2022-10-13,205.85,200.9,46.95,2626,534391.0,534437.95,535.2,0
2022-10-14,210.0,203.05,46.95,2626,546995.8,547042.75,535.2,0
2022-10-17,218.95,207.2,46.95,2626,574174.9,574221.85,535.2,0
2022-10-18,220.0,212.5,46.95,2626,560782.3,560829.25,535.2,0
2022-10-19,216.45,210.05,46.95,2626,565377.8,565424.75,535.2,0
2022-10-20,223.15,215.35,46.95,2626,570367.2,570414.15,535.2,0
2022-10-21,217.4,212.8,46.95,2626,566690.8,566737.75,535.2,0
2022-10-24,218.25,215.0,46.95,2626,566559.5,566606.45,535.2,0
2022-10-25,220.35,215.4,46.95,2626,575094.0,575140.95,535.2,0
2022-10-26,220.0,217.6,46.95,2626,575225.3,575272.25,535.2,0
2022-10-27,223.5,218.2,46.95,2626,584941.5,584988.45,535.2,0
2022-10-28,225.0,219.6,46.95,2626,589537.0,589583.95,535.2,0
2022-10-31,229.0,224.0,46.95,2626,592950.8,592997.75,535.2,0
2022-11-01,229.0,225.7,46.95,2626,595314.2,595361.15,535.2,0
2022-11-02,227.3,220.05,46.95,2626,586779.7,586826.65,535.2,0
2022-11-03,223.0,220.25,46.95,2626,583759.8,583806.75,535.2,0
2022-11-07,229.0,222.8,46.95,2626,597940.2,597987.15,535.2,0
2022-11-08,232.0,226.5,46.95,2626,605161.7,605208.65,535.2,0
2022-11-09,231.6,222.8,46.95,2626,590193.5,590240.45,535.2,0
2022-11-10,229.35,224.4,46.95,2626,599647.1,599694.05,535.2,0
2022-11-11,235.5,226.75,46.95,2626,617110.0,617156.95,535.2,0
2022-11-14,237.4,233.5,46.95,2626,615928.3,615975.25,535.2,0
2022-11-15,238.0,221.1,46.95,2626,606868.6,606915.55,535.2,0
2022-11-16,238.95,231.15,46.95,2626,613827.5,613874.45,535.2,0
2022-11-17,235.4,232.0,46.95,2626,610807.6,610854.55,535.2,0
2022-11-18,233.2,228.5,46.95,2626,605161.7,605208.65,535.2,0
2022-11-21,230.4,225.85,46.95,2626,597940.2,597987.15,535.2,0
2022-11-22,229.7,226.5,46.95,2626,599121.9,599168.85,535.2,0
2022-11-23,234.3,226.3,46.95,2626,611464.1,611511.05,535.2,0
2022-11-24,236.6,232.35,46.95,2626,613171.0,613217.95,535.2,0
2022-11-25,237.85,234.0,46.95,2626,620392.5,620439.45,535.2,0
2022-11-28,236.25,232.35,46.95,2626,614877.9,614924.85,535.2,0
2022-11-29,237.9,234.0,46.95,2626,622230.7,622277.65,535.2,0
2022-11-30,237.5,233.5,46.95,2626,620786.4,620833.35,535.2,0
2022-12-01,236.8,234.05,46.95,2626,616322.2,616369.15,535.2,0
2022-12-02,234.7,232.3,46.95,2626,613696.2,613743.15,535.2,0
2022-12-05,234.9,231.3,46.95,2626,611989.3,612036.25,535.2,0
2022-12-06,234.1,231.6,46.95,2626,613958.8,614005.75,535.2,0
2022-12-07,234.9,232.15,46.95,2626,613171.0,613217.95,535.2,0
2022-12-08,233.9,232.3,46.95,2626,612251.9,612298.85,535.2,0
2022-12-09,234.9,232.65,46.95,2626,613564.9,613611.85,535.2,0
2022-12-12,234.05,230.5,46.95,2626,606868.6,606915.55,535.2,0
2022-12-13,231.9,228.7,46.95,2626,603586.1,603633.05,535.2,0
2022-12-14,230.25,225.0,46.95,2626,594526.4,594573.35,535.2,0
2022-12-15,226.9,220.8,46.95,2626,580739.9,580786.85,535.2,0
2022-12-16,228.3,221.15,46.95,2626,595839.4,595886.35,535.2,0
2022-12-19,227.0,221.2,46.95,2626,587436.2,587483.15,535.2,0
2022-12-20,227.95,223.7,46.95,2626,597283.7,597330.65,535.2,0
2022-12-21,229.85,223.75,46.95,2626,589537.0,589583.95,535.2,0
2022-12-22,228.0,224.45,46.95,2626,596102.0,596148.95,535.2,0
2022-12-23,227.85,224.55,46.95,2626,596102.0,596148.95,535.2,0
2022-12-26,231.85,225.2,46.95,2626,601091.4,601138.35,535.2,0
2022-12-27,230.9,228.4,46.95,2626,603454.8,603501.75,535.2,0
2022-12-28,232.3,229.0,46.95,2626,608969.4,609016.35,535.2,0
2022-12-29,235.0,230.1,46.95,2626,616453.5,616500.45,535.2,0
2022-12-30,236.6,233.1,46.95,2626,620786.4,620833.35,535.2,0
2023-01-03,236.8,235.0,46.95,2626,618029.1,618076.05,535.2,0
2023-01-04,236.7,234.25,46.95,2626,621049.0,621095.95,535.2,0
2023-01-05,236.9,235.0,46.95,2626,620129.9,620176.85,535.2,0
2023-01-06,236.6,235.4,46.95,2626,621049.0,621095.95,535.2,0
2023-01-09,238.8,235.5,46.95,2626,624200.2,624247.15,535.2,0
2023-01-10,237.9,234.45,46.95,2626,623149.8,623196.75,535.2,0
2023-01-11,240.5,236.15,46.95,2626,630240.0,630286.95,535.2,0
2023-01-12,240.0,238.35,46.95,2626,627614.0,627660.95,535.2,0
2023-01-13,239.5,238.4,46.95,2626,628139.2,628186.15,535.2,0
2023-01-16,242.65,235.35,46.95,2626,636017.2,636064.15,535.2,0
2023-01-17,242.3,238.7,46.95,2626,626826.2,626873.15,535.2,0
2023-01-18,239.5,237.1,46.95,2626,623937.6,623984.55,535.2,0
2023-01-19,239.3,235.8,46.95,2626,622362.0,622408.95,535.2,0
2023-01-20,240.4,235.8,46.95,2626,629977.4,630024.35,535.2,0
2023-01-23,241.5,238.75,46.95,2626,629846.1,629893.05,535.2,0
2023-01-24,240.5,237.9,46.95,2626,627614.0,627660.95,535.2,0
2023-01-25,241.0,237.9,46.95,2626,631553.0,631599.95,535.2,0
2023-01-26,241.0,237.4,46.95,2626,630240.0,630286.95,535.2,0
2023-01-27,242.3,239.85,46.95,2626,635885.9,635932.85,535.2,0
2023-01-30,245.0,241.5,46.95,2626,643107.4,643154.35,535.2,0
2023-01-31,249.95,243.3,46.95,2626,655580.9,655627.85,535.2,0
2023-02-01,252.8,248.15,46.95,2626,661095.5,661142.45,535.2,0
2023-02-02,257.95,248.85,46.95,2626,672518.6,672565.55,535.2,0
2023-02-03,256.6,252.0,46.95,2626,670155.2,670202.15,535.2,0
2023-02-06,260.0,253.4,46.95,2626,680659.2,680706.15,535.2,0
2023-02-07,263.2,259.35,46.95,2626,685517.3,685564.25,535.2,0
2023-02-08,265.0,259.5,46.95,2626,684598.2,684645.15,535.2,0
2023-02-09,263.3,255.15,46.95,2626,674488.1,674535.05,535.2,0
2023-02-10,258.45,254.1,46.95,2626,676588.9,676635.85,535.2,0
2023-02-13,260.8,255.05,46.95,2626,680659.2,680706.15,535.2,0
2023-02-14,259.5,252.5,46.95,2626,663196.3,663243.25,535.2,0
2023-02-15,252.4,241.25,46.95,2626,641269.2,641316.15,535.2,0
2023-02-16,249.45,243.0,46.95,2626,649541.1,649588.05,535.2,0
2023-02-17,250.95,244.4,46.95,2626,654924.4,654971.35,535.2,0
2023-02-20,250.05,242.5,46.95,2626,647834.2,647881.15,535.2,0
2023-02-21,252.35,246.7,46.95,2626,659126.0,659172.95,535.2,0
2023-02-22,252.4,248.3,46.95,2626,658600.8,658647.75,535.2,0
2023-02-24,251.75,248.85,46.95,2626,659519.9,659566.85,535.2,0
2023-02-27,255.15,246.3,46.95,2626,667266.6,667313.55,535.2,0
2023-02-28,260.15,254.2,46.95,2626,683153.9,683200.85,535.2,0
2023-03-01,261.0,257.0,46.95,2626,680396.6,680443.55,535.2,0
2023-03-02,259.25,252.45,46.95,2626,668448.3,668495.25,535.2,0
2023-03-03,261.0,254.1,46.95,2626,681840.9,681887.85,535.2,0
2023-03-06,261.0,257.55,46.95,2626,678558.4,678605.35,535.2,0
2023-03-07,259.5,256.5,46.95,2626,676588.9,676635.85,535.2,0
2023-03-09,258.3,256.15,46.95,2626,675275.9,675322.85,535.2,0
2023-03-10,258.8,255.2,46.95,2626,676720.2,676767.15,535.2,0
2023-03-13,258.3,254.25,46.95,2626,673962.9,674009.85,535.2,0
2023-03-14,257.5,255.0,46.95,2626,671993.4,672040.35,535.2,0
2023-03-15,257.0,248.65,46.95,2626,656368.7,656415.65,535.2,0
2023-03-16,251.4,245.05,46.95,2626,650985.4,651032.35,535.2,0
2023-03-17,248.9,245.75,46.95,2626,651510.6,651557.55,535.2,0
2023-03-20,252.8,246.5,46.95,2626,661226.8,661273.75,535.2,0
2023-03-21,256.85,250.5,46.95,2626,670286.5,670333.45,535.2,0
2023-03-22,256.6,253.55,46.95,2626,668054.4,668101.35,535.2,0
2023-03-23,255.0,252.75,46.95,2626,668054.4,668101.35,535.2,0
2023-03-24,254.6,250.55,46.95,2626,663721.5,663768.45,535.2,0
2023-03-27,258.0,250.7,46.95,2626,674488.1,674535.05,535.2,0
2023-03-28,259.3,254.75,46.95,2626,676457.6,676504.55,535.2,0
2023-03-29,258.45,256.05,46.95,2626,677376.7,677423.65,535.2,0
2023-03-30,259.95,257.05,46.95,2626,680921.8,680968.75,535.2,0
2023-03-31,259.3,254.2,46.95,2626,677114.1,677161.05,535.2,0
2023-04-03,258.85,256.6,46.95,2626,677508.0,677554.95,535.2,0
2023-04-04,258.25,253.7,46.95,2626,668973.5,669020.45,535.2,0
2023-04-05,255.4,251.8,46.95,2626,669498.7,669545.65,535.2,0
2023-04-06,258.0,254.7,46.95,2626,671599.5,671646.45,535.2,0
2023-04-07,258.0,254.45,46.95,2626,676195.0,676241.95,535.2,0
2023-04-10,259.3,257.05,46.95,2626,680790.5,680837.45,535.2,0
2023-04-11,263.3,255.4,46.95,2626,674882.0,674928.95,535.2,0
2023-04-12,262.95,257.0,46.95,2626,686042.5,686089.45,535.2,0
2023-04-13,263.5,257.9,46.95,2626,683810.4,683857.35,535.2,0
2023-04-14,261.3,258.4,46.95,2626,682891.3,682938.25,535.2,0
2023-04-17,264.5,260.05,46.95,2626,685386.0,685432.95,535.2,0
2023-04-18,265.5,261.0,46.95,2626,696940.4,696987.35,535.2,0
2023-04-19,272.25,264.0,46.95,2626,700354.2,700401.15,535.2,0
2023-04-20,270.4,261.3,46.95,2626,704687.1,704734.05,535.2,0
2023-04-21,269.9,265.0,46.95,2626,699566.4,699613.35,535.2,0
2023-04-24,270.5,265.45,46.95,2626,707050.5,707097.45,535.2,0
2023-04-25,271.4,267.0,46.95,2626,712433.8,712480.75,535.2,0
2023-04-26,274.0,270.6,46.95,2626,716635.4,716682.35,535.2,0
2023-04-27,274.15,270.05,46.95,2626,718604.9,718651.85,535.2,0
2023-04-28,274.05,270.3,46.95,2626,714665.9,714712.85,535.2,0
2023-05-02,276.5,265.55,46.95,2626,710858.2,710905.15,535.2,0
2023-05-03,271.25,264.5,46.95,2626,696021.3,696068.25,535.2,0
2023-05-04,269.85,265.4,46.95,2626,705868.8,705915.75,535.2,0
2023-05-05,269.9,266.0,46.95,2626,698778.6,698825.55,535.2,0
2023-05-08,267.7,262.4,46.95,2626,692213.6,692260.55,535.2,0
2023-05-10,274.0,262.55,46.95,2626,715978.9,716025.85,535.2,0
2023-05-11,278.1,265.6,46.95,2626,715585.0,715631.95,535.2,0
2023-05-12,276.65,270.0,46.95,2626,725826.4,725873.35,535.2,0
2023-05-15,288.0,277.65,46.95,2626,753924.6,753971.55,535.2,0
2023-05-16,295.55,285.95,46.95,2626,771518.8,771565.75,535.2,0
2023-05-17,295.0,290.55,46.95,2626,769680.6,769727.55,535.2,0
2023-05-18,314.95,290.75,826816.18,0,0.0,826816.18,824.67,0
2023-05-19,313.0,305.6,826816.18,0,0.0,826816.18,824.67,0
2023-05-22,309.75,301.5,826816.18,0,0.0,826816.18,824.67,0
2023-05-23,308.0,301.65,826816.18,0,0.0,826816.18,824.67,0
2023-05-24,308.6,305.0,826816.18,0,0.0,826816.18,824.67,0
2023-05-25,306.9,303.65,826816.18,0,0.0,826816.18,824.67,0
2023-05-26,308.15,306.05,826816.18,0,0.0,826816.18,824.67,0
2023-05-29,314.9,308.75,826816.18,0,0.0,826816.18,824.67,0
2023-05-30,319.95,311.05,826816.18,0,0.0,826816.18,824.67,0
2023-05-31,318.75,313.65,826816.18,0,0.0,826816.18,824.67,0
2023-06-01,319.0,315.65,826816.18,0,0.0,826816.18,824.67,0
2023-06-02,327.0,317.5,826816.18,0,0.0,826816.18,824.67,0
2023-06-05,333.7,325.0,826816.18,0,0.0,826816.18,824.67,0
2023-06-06,329.6,325.4,826816.18,0,0.0,826816.18,824.67,0
2023-06-07,328.95,325.05,826816.18,0,0.0,826816.18,824.67,0
2023-06-08,327.2,323.25,826816.18,0,0.0,826816.18,824.67,0
2023-06-09,329.35,324.4,826816.18,0,0.0,826816.18,824.67,0
2023-06-13,331.95,328.5,826816.18,0,0.0,826816.18,824.67,0
2023-06-14,331.55,326.45,826816.18,0,0.0,826816.18,824.67,0
2023-06-15,337.35,330.0,826816.18,0,0.0,826816.18,824.67,0
2023-06-16,342.0,335.35,826816.18,0,0.0,826816.18,824.67,0
2023-06-19,347.95,341.45,826816.18,0,0.0,826816.18,824.67,0
2023-06-20,347.8,335.05,826816.18,0,0.0,826816.18,824.67,0
2023-06-21,348.9,344.7,826816.18,0,0.0,826816.18,824.67,0
2023-06-22,347.75,345.0,826816.18,0,0.0,826816.18,824.67,0
2023-06-23,345.95,336.0,826816.18,0,0.0,826816.18,824.67,0
2023-06-26,346.65,338.35,826816.18,0,0.0,826816.18,824.67,0
2023-06-27,347.0,341.15,826816.18,0,0.0,826816.18,824.67,0
2023-06-28,315.8,302.75,826816.18,0,0.0,826816.18,824.67,0
2023-06-29,309.0,301.1,826816.18,0,0.0,826816.18,824.67,0
2023-06-30,304.0,295.65,826816.18,0,0.0,826816.18,824.67,0
2023-07-03,296.0,287.05,826816.18,0,0.0,826816.18,824.67,0
2023-07-04,296.6,286.3,826816.18,0,0.0,826816.18,824.67,0
2023-07-05,299.0,293.2,826816.18,0,0.0,826816.18,824.67,0
2023-07-06,299.8,295.0,826816.18,0,0.0,826816.18,824.67,0
2023-07-07,297.75,295.2,826816.18,0,0.0,826816.18,824.67,0
2023-07-10,303.05,295.5,826816.18,0,0.0,826816.18,824.67,0
2023-07-11,302.75,298.1,826816.18,0,0.0,826816.18,824.67,0
2023-07-12,300.6,297.65,826816.18,0,0.0,826816.18,824.67,0
2023-07-13,299.0,291.2,826816.18,0,0.0,826816.18,824.67,0
2023-07-14,299.75,296.0,826816.18,0,0.0,826816.18,824.67,0
2023-07-17,296.9,293.7,826816.18,0,0.0,826816.18,824.67,0
2023-07-18,296.4,294.5,826816.18,0,0.0,826816.18,824.67,0
2023-07-19,301.35,296.0,826816.18,0,0.0,826816.18,824.67,0
2023-07-20,298.1,291.2,826816.18,0,0.0,826816.18,824.67,0
2023-07-21,294.0,288.6,826816.18,0,0.0,826816.18,824.67,0
2023-07-24,296.0,290.35,826816.18,0,0.0,826816.18,824.67,0
2023-07-25,292.6,289.75,826816.18,0,0.0,826816.18,824.67,0
2023-07-26,291.25,287.8,826816.18,0,0.0,826816.18,824.67,0
2023-07-27,289.25,287.3,826816.18,0,0.0,826816.18,824.67,0
2023-07-28,288.15,287.3,826816.18,0,0.0,826816.18,824.67,0
2023-07-31,291.5,287.6,826816.18,0,0.0,826816.18,824.67,0
2023-08-01,292.3,288.5,826816.18,0,0.0,826816.18,824.67,0
2023-08-02,291.6,288.5,826816.18,0,0.0,826816.18,824.67,0
2023-08-03,291.35,288.05,826816.18,0,0.0,826816.18,824.67,0
2023-08-04,298.35,278.2,826816.18,0,0.0,826816.18,824.67,0
2023-08-07,293.95,285.3,826816.18,0,0.0,826816.18,824.67,0
2023-08-08,291.0,286.1,826816.18,0,0.0,826816.18,824.67,0
2023-08-09,292.5,288.3,826816.18,0,0.0,826816.18,824.67,0
2023-08-10,291.6,289.0,826816.18,0,0.0,826816.18,824.67,0
2023-08-11,292.75,289.3,826816.18,0,0.0,826816.18,824.67,0
2023-08-14,295.0,282.25,826816.18,0,0.0,826816.18,824.67,0
2023-08-15,289.0,279.15,826816.18,0,0.0,826816.18,824.67,0
2023-08-16,285.35,277.7,826816.18,0,0.0,826816.18,824.67,0
2023-08-17,284.0,278.55,826816.18,0,0.0,826816.18,824.67,0
2023-08-18,293.95,279.7,826816.18,0,0.0,826816.18,824.67,0
2023-08-21,295.5,290.6,826816.18,0,0.0,826816.18,824.67,0
2023-08-22,293.95,288.0,826816.18,0,0.0,826816.18,824.67,0
2023-08-23,294.0,284.8,826816.18,0,0.0,826816.18,824.67,0
2023-08-24,289.5,286.0,826816.18,0,0.0,826816.18,824.67,0
2023-08-25,290.7,287.05,826816.18,0,0.0,826816.18,824.67,0
2023-08-28,292.1,289.3,826816.18,0,0.0,826816.18,824.67,0
2023-08-29,290.7,286.0,826816.18,0,0.0,826816.18,824.67,0
2023-08-30,288.5,283.45,826816.18,0,0.0,826816.18,824.67,0
2023-08-31,287.5,283.0,826816.18,0,0.0,826816.18,824.67,0
2023-09-01,285.4,283.0,826816.18,0,0.0,826816.18,824.67,0
2023-09-04,288.45,283.9,826816.18,0,0.0,826816.18,824.67,0
2023-09-05,288.9,286.5,826816.18,0,0.0,826816.18,824.67,0
2023-09-06,288.3,285.0,826816.18,0,0.0,826816.18,824.67,0
2023-09-07,287.8,281.6,826816.18,0,0.0,826816.18,824.67,0
2023-09-08,284.1,278.0,826816.18,0,0.0,826816.18,824.67,0
2023-09-11,281.45,278.0,826816.18,0,0.0,826816.18,824.67,0
2023-09-12,281.8,279.15,826816.18,0,0.0,826816.18,824.67,0
2023-09-13,281.55,276.8,826816.18,0,0.0,826816.18,824.67,0
2023-09-14,279.45,273.2,826816.18,0,0.0,826816.18,824.67,0
2023-09-15,280.6,275.55,826816.18,0,0.0,826816.18,824.67,0
2023-09-18,280.3,273.5,826816.18,0,0.0,826816.18,824.67,0
2023-09-19,276.3,270.15,826816.18,0,0.0,826816.18,824.67,0
2023-09-20,273.95,266.1,826816.18,0,0.0,826816.18,824.67,0
2023-09-21,271.65,268.1,826816.18,0,0.0,826816.18,824.67,0
2023-09-22,273.0,266.45,826816.18,0,0.0,826816.18,824.67,0
2023-09-25,272.0,268.85,826816.18,0,0.0,826816.18,824.67,0
2023-09-26,274.85,269.0,826816.18,0,0.0,826816.18,824.67,0
2023-09-27,277.7,274.0,826816.18,0,0.0,826816.18,824.67,0
2023-09-28,278.0,274.3,826816.18,0,0.0,826816.18,824.67,0
2023-09-29,277.9,274.0,826816.18,0,0.0,826816.18,824.67,0
2023-10-02,277.8,271.3,826816.18,0,0.0,826816.18,824.67,0
2023-10-03,272.1,268.5,826816.18,0,0.0,826816.18,824.67,0
2023-10-04,272.6,268.6,826816.18,0,0.0,826816.18,824.67,0
2023-10-05,272.95,270.2,826816.18,0,0.0,826816.18,824.67,0
2023-10-06,271.85,268.0,826816.18,0,0.0,826816.18,824.67,0
2023-10-09,271.9,269.85,826816.18,0,0.0,826816.18,824.67,0
2023-10-10,273.0,270.05,826816.18,0,0.0,826816.18,824.67,0
2023-10-11,274.95,269.15,826816.18,0,0.0,826816.18,824.67,0
2023-10-12,271.5,269.0,826816.18,0,0.0,826816.18,824.67,0
2023-10-13,272.95,270.35,826816.18,0,0.0,826816.18,824.67,0
2023-10-16,276.65,271.8,826816.18,0,0.0,826816.18,824.67,0
2023-10-17,276.5,274.1,826816.18,0,0.0,826816.18,824.67,0
2023-10-18,277.25,272.8,826816.18,0,0.0,826816.18,824.67,0
2023-10-19,275.0,273.0,826816.18,0,0.0,826816.18,824.67,0
2023-10-20,275.5,273.0,826816.18,0,0.0,826816.18,824.67,0
2023-10-23,276.4,273.35,826816.18,0,0.0,826816.18,824.67,0
2023-10-24,281.0,274.55,826816.18,0,0.0,826816.18,824.67,0
2023-10-25,286.35,279.9,826816.18,0,0.0,826816.18,824.67,0
2023-10-26,285.0,278.2,826816.18,0,0.0,826816.18,824.67,0
2023-10-27,282.25,276.1,826816.18,0,0.0,826816.18,824.67,0
2023-10-30,282.05,277.55,826816.18,0,0.0,826816.18,824.67,0
2023-10-31,277.75,269.95,826816.18,0,0.0,826816.18,824.67,0
2023-11-01,276.0,270.25,826816.18,0,0.0,826816.18,824.67,0
2023-11-02,274.7,268.65,826816.18,0,0.0,826816.18,824.67,0
2023-11-03,271.8,268.65,826816.18,0,0.0,826816.18,824.67,0
2023-11-06,274.25,271.0,826816.18,0,0.0,826816.18,824.67,0
2023-11-07,273.95,271.3,826816.18,0,0.0,826816.18,824.67,0
2023-11-08,275.5,272.3,826816.18,0,0.0,826816.18,824.67,0
2023-11-09,277.65,272.7,826816.18,0,0.0,826816.18,824.67,0
2023-11-10,276.4,274.2,826816.18,0,0.0,826816.18,824.67,0
2023-11-13,280.95,274.4,826816.18,0,0.0,826816.18,824.67,0
2023-11-14,281.0,272.0,826816.18,0,0.0,826816.18,824.67,0
2023-11-15,279.4,272.0,826816.18,0,0.0,826816.18,824.67,0
2023-11-16,279.8,270.5,826816.18,0,0.0,826816.18,824.67,0
2023-11-17,271.65,266.7,826816.18,0,0.0,826816.18,824.67,0
2023-11-20,271.9,268.8,826816.18,0,0.0,826816.18,824.67,0
2023-11-21,274.6,268.5,826816.18,0,0.0,826816.18,824.67,0
2023-11-22,274.3,268.55,826816.18,0,0.0,826816.18,824.67,0
2023-11-23,270.95,266.0,826816.18,0,0.0,826816.18,824.67,0
2023-11-24,267.7,262.05,826816.18,0,0.0,826816.18,824.67,0
2023-11-27,263.75,259.05,826816.18,0,0.0,826816.18,824.67,0
2023-11-28,261.4,257.35,826816.18,0,0.0,826816.18,824.67,0
2023-11-29,261.65,256.1,826816.18,0,0.0,826816.18,824.67,0
2023-11-30,257.3,252.6,826816.18,0,0.0,826816.18,824.67,0
2023-12-01,254.8,249.9,826816.18,0,0.0,826816.18,824.67,0
2023-12-04,253.8,245.85,826816.18,0,0.0,826816.18,824.67,0
2023-12-05,253.75,248.55,826816.18,0,0.0,826816.18,824.67,0
2023-12-06,255.2,247.5,826816.18,0,0.0,826816.18,824.67,0
2023-12-07,253.6,248.0,826816.18,0,0.0,826816.18,824.67,0
2023-12-08,255.0,248.95,826816.18,0,0.0,826816.18,824.67,0
2023-12-11,252.8,246.45,826816.18,0,0.0,826816.18,824.67,0
2023-12-12,253.05,247.7,826816.18,0,0.0,826816.18,824.67,0
2023-12-13,251.5,247.0,826816.18,0,0.0,826816.18,824.67,0
2023-12-14,252.4,247.0,826816.18,0,0.0,826816.18,824.67,0
2023-12-15,251.35,246.6,826816.18,0,0.0,826816.18,824.67,0
2023-12-18,255.8,250.3,826816.18,0,0.0,826816.18,824.67,0
2023-12-19,254.0,249.9,826816.18,0,0.0,826816.18,824.67,0
2023-12-20,254.7,249.4,826816.18,0,0.0,826816.18,824.67,0
2023-12-21,250.95,248.15,826816.18,0,0.0,826816.18,824.67,0
2023-12-22,250.6,248.15,826816.18,0,0.0,826816.18,824.67,0
2023-12-25,251.3,248.1,826816.18,0,0.0,826816.18,824.67,0
2023-12-26,250.3,246.8,826816.18,0,0.0,826816.18,824.67,0
2023-12-27,249.4,247.1,826816.18,0,0.0,826816.18,824.67,0
2023-12-28,250.2,246.0,826816.18,0,0.0,826816.18,824.67,0
2023-12-29,249.5,246.6,826816.18,0,0.0,826816.18,824.67,0
2024-01-03,250.9,248.5,826816.18,0,0.0,826816.18,824.67,0
2024-01-04,250.95,248.3,826816.18,0,0.0,826816.18,824.67,0
2024-01-05,252.8,250.05,826816.18,0,0.0,826816.18,824.67,0
2024-01-08,256.25,250.4,826816.18,0,0.0,826816.18,824.67,0
2024-01-09,263.55,254.0,826816.18,0,0.0,826816.18,824.67,0
2024-01-10,264.5,259.8,826816.18,0,0.0,826816.18,824.67,0
2024-01-11,265.95,261.75,826816.18,0,0.0,826816.18,824.67,0
2024-01-12,268.0,262.5,826816.18,0,0.0,826816.18,824.67,0
2024-01-15,268.9,264.7,826816.18,0,0.0,826816.18,824.67,0
2024-01-16,267.65,264.6,826816.18,0,0.0,826816.18,824.67,0
2024-01-17,266.3,263.65,826816.18,0,0.0,826816.18,824.67,0
2024-01-18,265.45,263.65,826816.18,0,0.0,826816.18,824.67,0
2024-01-19,264.85,262.25,826816.18,0,0.0,826816.18,824.67,0
2024-01-22,264.9,262.4,826816.18,0,0.0,826816.18,824.67,0
2024-01-23,266.55,263.95,826816.18,0,0.0,826816.18,824.67,0
2024-01-24,272.8,266.6,826816.18,0,0.0,826816.18,824.67,0
2024-01-25,269.85,266.2,826816.18,0,0.0,826816.18,824.67,0
2024-01-26,271.2,268.2,826816.18,0,0.0,826816.18,824.67,0
2024-01-29,273.95,271.15,826816.18,0,0.0,826816.18,824.67,0
2024-01-30,274.5,272.05,826816.18,0,0.0,826816.18,824.67,0
2024-01-31,275.0,272.6,826816.18,0,0.0,826816.18,824.67,0
2024-02-01,276.65,274.4,826816.18,0,0.0,826816.18,824.67,0
2024-02-02,277.0,274.0,826816.18,0,0.0,826816.18,824.67,0
2024-02-05,281.4,275.1,826816.18,0,0.0,826816.18,824.67,0
2024-02-06,280.95,277.35,826816.18,0,0.0,826816.18,824.67,0
2024-02-07,279.25,276.5,826816.18,0,0.0,826816.18,824.67,0
2024-02-08,277.1,274.9,826816.18,0,0.0,826816.18,824.67,0
2024-02-09,278.0,274.4,826816.18,0,0.0,826816.18,824.67,0
2024-02-12,279.4,276.95,826816.18,0,0.0,826816.18,824.67,0
2024-02-13,283.35,275.5,826816.18,0,0.0,826816.18,824.67,0
2024-02-14,283.5,280.9,826816.18,0,0.0,826816.18,824.67,0
2024-02-15,284.35,280.85,826816.18,0,0.0,826816.18,824.67,0
