open,close,high,low,value,volume,begin,end
248.0,246.91,248.01,244.5,1419574516.9,5769540.0,2023-05-29,2023-05-29 23:59:59
245.2,241.26,246.44,240.01,1902714629.4,7801500.0,2023-05-30,2023-05-30 23:59:59
241.0,241.13,243.0,236.37,1392309280.9,5806470.0,2023-05-31,2023-05-31 23:59:59
241.7,238.47,241.98,237.37,825597011.4,3446050.0,2023-06-01,2023-06-01 23:59:59
238.5,240.95,242.33,238.1,944600708.7,3932560.0,2023-06-02,2023-06-02 23:59:59
240.8,236.37,241.0,233.37,1476771542.4,6207390.0,2023-06-05,2023-06-05 23:59:59
236.16,238.58,239.9,230.7,1683388961.8,7181330.0,2023-06-06,2023-06-06 23:59:59
239.28,238.18,240.8,236.7,903471090.5,3777290.0,2023-06-07,2023-06-07 23:59:59
238.95,238.76,239.9,237.0,532745384.4,2233840.0,2023-06-08,2023-06-08 23:59:59
239.21,238.49,239.94,237.68,502665064.7,2103710.0,2023-06-09,2023-06-09 23:59:59
239.5,241.77,241.9,238.8,787965313.4,3279620.0,2023-06-13,2023-06-13 23:59:59
242.45,241.56,244.0,239.7,953795497.0,3933900.0,2023-06-14,2023-06-14 23:59:59
242.97,242.9,243.6,241.58,1085474165.9,4474750.0,2023-06-15,2023-06-15 23:59:59
243.97,241.79,243.97,241.57,576472674.0,2376960.0,2023-06-16,2023-06-16 23:59:59
242.0,240.02,242.29,239.8,702748058.4,2921490.0,2023-06-19,2023-06-19 23:59:59
239.53,239.24,239.85,237.2,810719627.5,3393930.0,2023-06-20,2023-06-20 23:59:59
239.35,239.22,240.48,237.85,587157442.9,2452850.0,2023-06-21,2023-06-21 23:59:59
239.19,238.01,239.5,237.2,483283745.9,2025260.0,2023-06-22,2023-06-22 23:59:59
237.25,233.81,237.92,232.13,1173341341.2,4981350.0,2023-06-23,2023-06-23 23:59:59
236.8,236.49,238.23,232.34,1555811475.3,6589280.0,2023-06-26,2023-06-26 23:59:59
237.3,238.95,239.85,235.15,768615373.9,3231500.0,2023-06-27,2023-06-27 23:59:59
238.76,237.12,239.04,236.55,394656249.8,1660950.0,2023-06-28,2023-06-28 23:59:59
237.49,237.51,238.77,236.9,517840048.7,2178140.0,2023-06-29,2023-06-29 23:59:59
238.25,236.96,238.28,236.41,432629310.9,1823190.0,2023-06-30,2023-06-30 23:59:59
237.01,238.5,240.26,236.51,990006839.2,4145940.0,2023-07-03,2023-07-03 23:59:59
239.18,237.52,240.0,237.27,735906712.2,3086940.0,2023-07-04,2023-07-04 23:59:59
237.9,237.64,238.95,237.0,480320010.4,2017620.0,2023-07-05,2023-07-05 23:59:59
237.51,238.37,239.62,237.51,634103513.8,2654890.0,2023-07-06,2023-07-06 23:59:59
238.7,240.7,240.86,238.11,516102609.8,2154860.0,2023-07-07,2023-07-07 23:59:59
242.14,246.0,246.1,241.51,1128747331.6,4628750.0,2023-07-10,2023-07-10 23:59:59
246.74,245.5,246.74,243.73,959576854.9,3915720.0,2023-07-11,2023-07-11 23:59:59
246.0,245.29,246.9,244.1,817405265.0,3322350.0,2023-07-12,2023-07-12 23:59:59
246.0,244.22,246.32,243.4,621855350.4,2543160.0,2023-07-13,2023-07-13 23:59:59
244.22,244.5,244.95,242.55,451558075.1,1851090.0,2023-07-14,2023-07-14 23:59:59
242.25,244.25,244.58,242.0,653244631.4,2679150.0,2023-07-17,2023-07-17 23:59:59
244.2,245.99,246.12,243.8,891276757.1,3635040.0,2023-07-18,2023-07-18 23:59:59
246.44,245.0,247.0,245.0,698125117.9,2842370.0,2023-07-19,2023-07-19 23:59:59
245.24,242.54,245.25,242.25,805967230.6,3303480.0,2023-07-20,2023-07-20 23:59:59
242.0,243.71,244.29,241.64,740764334.9,3046820.0,2023-07-21,2023-07-21 23:59:59
243.42,244.49,244.81,243.1,573538698.1,2348240.0,2023-07-24,2023-07-24 23:59:59
244.55,246.01,246.4,244.08,819294587.2,3339040.0,2023-07-25,2023-07-25 23:59:59
246.01,245.85,246.8,244.61,602777924.5,2451090.0,2023-07-26,2023-07-26 23:59:59
246.12,246.4,248.0,246.05,975979127.6,3947330.0,2023-07-27,2023-07-27 23:59:59
246.92,247.93,248.48,245.25,795187437.9,3215360.0,2023-07-28,2023-07-28 23:59:59
250.0,265.29,265.61,249.01,3207664984.4,12440490.0,2023-07-31,2023-07-31 23:59:59
266.15,266.67,272.0,262.7,3721997537.4,13911910.0,2023-08-01,2023-08-01 23:59:59
267.0,267.15,268.13,264.7,1130335544.7,4237320.0,2023-08-02,2023-08-02 23:59:59
267.41,268.2,269.96,265.12,1519726950.9,5667520.0,2023-08-03,2023-08-03 23:59:59
268.5,264.04,271.5,260.1,2874511799.0,10775790.0,2023-08-04,2023-08-04 23:59:59
265.2,261.23,267.45,260.3,1636496725.3,6180900.0,2023-08-07,2023-08-07 23:59:59
261.23,264.12,264.47,258.0,1565105735.7,6005040.0,2023-08-08,2023-08-08 23:59:59
264.57,263.2,266.0,262.7,1054498762.6,3996650.0,2023-08-09,2023-08-09 23:59:59
264.01,266.5,266.75,263.31,1066868374.0,4019580.0,2023-08-10,2023-08-10 23:59:59
266.54,265.86,266.54,264.55,837278081.7,3151170.0,2023-08-11,2023-08-11 23:59:59
267.1,260.11,268.87,259.25,2324845769.3,8799850.0,2023-08-14,2023-08-14 23:59:59
259.05,260.89,263.99,256.68,1543192995.7,5898570.0,2023-08-15,2023-08-15 23:59:59
260.91,255.72,261.76,254.0,1708759070.2,6653040.0,2023-08-16,2023-08-16 23:59:59
256.11,258.09,258.45,255.32,851295105.3,3312670.0,2023-08-17,2023-08-17 23:59:59
258.08,260.51,260.87,256.76,655589925.7,2533680.0,2023-08-18,2023-08-18 23:59:59
261.51,260.94,262.46,259.45,917005626.4,3513900.0,2023-08-21,2023-08-21 23:59:59
261.45,261.19,261.87,259.52,656746190.0,2519450.0,2023-08-22,2023-08-22 23:59:59
