date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax,total_tax
2020-09-02,4978.5,4828.5,547.15,103,499756.0,500303.15,472.85,0,11180.0
2020-09-03,4898.0,4795.5,547.15,103,495842.0,496389.15,472.85,0,11180.0
2020-09-04,4888.0,4802.0,547.15,103,500374.0,500921.15,472.85,0,11180.0
2020-09-07,4850.0,4790.0,547.15,103,493885.0,494432.15,472.85,0,11180.0
2020-09-08,4822.0,4684.5,547.15,103,486108.5,486655.65,472.85,0,11180.0
2020-09-09,4758.5,4664.0,547.15,103,485027.0,485574.15,472.85,0,11180.0
2020-09-10,4736.0,4631.5,547.15,103,480083.0,480630.15,472.85,0,11180.0
2020-09-11,4749.0,4645.5,547.15,103,486726.5,487273.65,472.85,0,11180.0
2020-09-14,4804.5,4733.0,547.15,103,489507.5,490054.65,472.85,0,11180.0
2020-09-15,4884.0,4735.0,547.15,103,502228.0,502775.15,472.85,0,11180.0
2020-09-16,4929.5,4821.5,547.15,103,500940.5,501487.65,472.85,0,11180.0
2020-09-17,4821.0,4750.5,547.15,103,493730.5,494277.65,472.85,0,11180.0
2020-09-18,4815.5,4655.0,547.15,103,481731.0,482278.15,472.85,0,11180.0
2020-09-21,4665.0,4462.0,547.15,103,464633.0,465180.15,472.85,0,11180.0
2020-09-22,4560.0,4458.0,547.15,103,466487.0,467034.15,472.85,0,11180.0
2020-09-23,4542.0,4443.5,547.15,103,458968.0,459515.15,472.85,0,11180.0
2020-09-24,4584.5,4410.0,547.15,103,469989.0,470536.15,472.85,0,11180.0
2020-09-25,4600.5,4478.0,547.15,103,469680.0,470227.15,472.85,0,11180.0
2020-09-28,4634.5,4552.0,547.15,103,476581.0,477128.15,472.85,0,11180.0
2020-09-29,4644.5,4484.0,547.15,103,464375.5,464922.65,472.85,0,11180.0
2020-09-30,4520.5,4457.0,547.15,103,460410.0,460957.15,472.85,0,11180.0
2020-10-01,4506.5,4390.5,547.15,103,454075.5,454622.65,472.85,0,11180.0
2020-10-02,4382.5,4313.0,547.15,103,451037.0,451584.15,472.85,0,11180.0
2020-10-05,4487.0,4363.5,547.15,103,461337.0,461884.15,472.85,0,11180.0
2020-10-06,4563.5,4486.5,547.15,103,465508.5,466055.65,472.85,0,11180.0
2020-10-07,4527.0,4398.5,547.15,103,460822.0,461369.15,472.85,0,11180.0
2020-10-08,4503.0,4431.0,547.15,103,463294.0,463841.15,472.85,0,11180.0
2020-10-09,4510.5,4411.0,547.15,103,458504.5,459051.65,472.85,0,11180.0
2020-10-12,4493.5,4428.0,547.15,103,457835.0,458382.15,472.85,0,11180.0
2020-10-13,4473.0,4364.0,547.15,103,450573.5,451120.65,472.85,0,11180.0
2020-10-14,4385.5,4326.0,547.15,103,449543.5,450090.65,472.85,0,11180.0
2020-10-15,4362.5,4231.0,547.15,103,439913.0,440460.15,472.85,0,11180.0
2020-10-16,4301.0,4200.5,547.15,103,438059.0,438606.15,472.85,0,11180.0
2020-10-19,4296.0,4171.0,547.15,103,431982.0,432529.15,472.85,0,11180.0
2020-10-20,4289.0,4164.0,547.15,103,439810.0,440357.15,472.85,0,11180.0
2020-10-21,4297.0,4202.0,547.15,103,433784.5,434331.65,472.85,0,11180.0
2020-10-22,4318.0,4182.0,547.15,103,443672.5,444219.65,472.85,0,11180.0
2020-10-23,4374.5,4287.5,547.15,103,445475.0,446022.15,472.85,0,11180.0
2020-10-26,4301.5,4205.0,547.15,103,434969.0,435516.15,472.85,0,11180.0
2020-10-27,4249.5,4111.0,547.15,103,424720.5,425267.65,472.85,0,11180.0
2020-10-28,4109.5,3961.0,547.15,103,413287.5,413834.65,472.85,0,11180.0
2020-10-29,4080.0,3996.0,547.15,103,417922.5,418469.65,472.85,0,11180.0
2020-10-30,4089.0,3970.0,547.15,103,417150.0,417697.15,472.85,0,11180.0
2020-11-02,4165.0,3992.0,547.15,103,428686.0,429233.15,472.85,0,11180.0
2020-11-03,4269.5,4160.0,547.15,103,437956.0,438503.15,472.85,0,11180.0
2020-11-05,4379.0,4279.5,547.15,103,445114.5,445661.65,472.85,0,11180.0
2020-11-06,4418.5,4272.0,547.15,103,452788.0,453335.15,472.85,0,11180.0
2020-11-09,4820.0,4420.0,547.15,103,489765.0,490312.15,472.85,0,11180.0
2020-11-10,4950.0,4702.0,547.15,103,503103.5,503650.65,472.85,0,11180.0
2020-11-11,4996.0,4916.5,547.15,103,509335.0,509882.15,472.85,0,11180.0
2020-11-12,4939.5,4821.5,547.15,103,499859.0,500406.15,472.85,0,11180.0
2020-11-13,4900.0,4795.0,547.15,103,502537.0,503084.15,472.85,0,11180.0
2020-11-16,4949.5,4861.0,547.15,103,508047.5,508594.65,472.85,0,11180.0
2020-11-17,4954.0,4796.5,547.15,103,500992.0,501539.15,472.85,0,11180.0
2020-11-18,4972.0,4818.0,547.15,103,503670.0,504217.15,472.85,0,11180.0
2020-11-19,4937.0,4850.0,547.15,103,506348.0,506895.15,472.85,0,11180.0
2020-11-20,4952.0,4877.5,547.15,103,509695.5,510242.65,472.85,0,11180.0
2020-11-23,5046.5,4945.5,547.15,103,517729.5,518276.65,472.85,0,11180.0
2020-11-24,5179.5,5050.0,547.15,103,533488.5,534035.65,472.85,0,11180.0
2020-11-25,5395.0,5141.5,547.15,103,555427.5,555974.65,472.85,0,11180.0
2020-11-26,5400.0,5236.0,547.15,103,540029.0,540576.15,472.85,0,11180.0
2020-11-27,5269.5,5164.5,547.15,103,541780.0,542327.15,472.85,0,11180.0
2020-11-30,5250.0,4982.0,547.15,103,521489.0,522036.15,472.85,0,11180.0
2020-12-01,5121.0,5022.0,547.15,103,521025.5,521572.65,472.85,0,11180.0
2020-12-02,5199.0,5024.0,547.15,103,532201.0,532748.15,472.85,0,11180.0
2020-12-03,5184.5,4988.0,547.15,103,520459.0,521006.15,472.85,0,11180.0
2020-12-04,5195.0,5090.5,547.15,103,527566.0,528113.15,472.85,0,11180.0
2020-12-07,5143.0,5035.5,547.15,103,519068.5,519615.65,472.85,0,11180.0
2020-12-08,5059.0,4953.0,547.15,103,514382.0,514929.15,472.85,0,11180.0
2020-12-09,5128.0,4980.0,547.15,103,517369.0,517916.15,472.85,0,11180.0
2020-12-10,5338.0,5005.5,547.15,103,544561.0,545108.15,472.85,0,11180.0
2020-12-11,5420.0,5275.0,547.15,103,554140.0,554687.15,472.85,0,11180.0
2020-12-14,5494.0,5262.0,547.15,103,548475.0,549022.15,472.85,0,11180.0
2020-12-15,5399.5,5220.0,547.15,103,545642.5,546189.65,472.85,0,11180.0
2020-12-16,5307.0,5105.0,547.15,103,532922.0,533469.15,472.85,0,11180.0
2020-12-17,5244.5,5104.0,547.15,103,534364.0,534911.15,472.85,0,11180.0
2020-12-18,5176.5,5075.0,547.15,103,529420.0,529967.15,472.85,0,11180.0
2020-12-21,5115.0,4938.5,547.15,103,524836.5,525383.65,472.85,0,11180.0
2020-12-22,5138.0,5040.5,547.15,103,522519.0,523066.15,472.85,0,11180.0
2020-12-23,5130.0,5047.5,547.15,103,526021.0,526568.15,472.85,0,11180.0
2020-12-24,5148.0,5082.5,547.15,103,525866.5,526413.65,472.85,0,11180.0
2020-12-25,5114.5,5087.5,547.15,103,525918.0,526465.15,472.85,0,11180.0
2020-12-28,5175.5,5101.0,547.15,103,525454.5,526001.65,472.85,0,11180.0
2020-12-29,5170.0,5114.0,547.15,103,529729.0,530276.15,472.85,0,11180.0
2020-12-30,5204.0,5146.0,547.15,103,532458.5,533005.65,472.85,0,11180.0
2021-01-04,5274.5,5186.5,547.15,103,536887.5,537434.65,472.85,0,11180.0
2021-01-05,5359.0,5180.0,547.15,103,551925.5,552472.65,472.85,0,11180.0
2021-01-06,5401.0,5304.0,547.15,103,553779.5,554326.65,472.85,0,11180.0
2021-01-08,5557.5,5425.0,547.15,103,572319.5,572866.65,472.85,0,11180.0
2021-01-11,5639.0,5451.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-12,5724.5,5615.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-13,5827.0,5706.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-14,5957.5,5715.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-15,5995.0,5852.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-18,5902.0,5802.5,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-19,5968.0,5854.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-20,5962.0,5843.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-21,5921.5,5710.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-22,5787.0,5626.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-25,5797.5,5675.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-26,5703.5,5553.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-27,5631.0,5484.0,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-28,5617.0,5442.5,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-01-29,5561.5,5365.5,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
2021-02-01,5426.0,5296.5,577145.27,0,0.0,577145.27,674.73,13390.0,24570.0
