date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax,total_tax
2025-03-05,316.46,310.51,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-06,315.0,311.65,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-07,318.89,304.81,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-10,316.56,312.7,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-11,319.39,312.03,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-12,318.39,313.34,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-13,317.71,310.1,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-14,318.24,311.56,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-15,318.2,317.27,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-16,320.0,318.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-17,323.88,319.83,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-18,326.78,320.2,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-19,324.0,318.8,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-20,323.32,318.32,769239.46,0,0.0,769239.46,816.78,0,55295.76
2025-03-21,322.3,319.0,769239.46,0,0.0,769239.46,816.78,0,55295.76
